中央卫视,#genre#
安徽卫视,https://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000
安徽卫视,http://222.175.159.226:808/hls/202346/index.m3u8
安徽卫视,http://gxdl-lhs.8866.org:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0

山东卫视,http://120.196.232.15:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226693/1.m3u8
山东卫视,http://l1.weihai.tv:8081/hls/oK0gP1n8es.m3u8
山东卫视,https://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000
山东卫视,https://live.metshop.top/hbgd.php?id=sdwdhd_3000
山东卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
山东卫视,http://222.175.159.226:808/hls/202319/index.m3u8

山西卫视,http://120.196.232.19:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226704/1.m3u8
山西卫视,https://live.metshop.top/hbgd.php?id=sxws_1000
山西卫视,https://livehhhttps.sxrtv.com/lsdream/q8RVWgs/1000/l2sh84V.m3u8
山西卫视,http://222.175.159.226:808/hls/202364/index.m3u8
山西卫视,http://122.224.153.162:9901/tsfile/live/0118_1.m3u8?key=txiptv

陕西卫视,http://120.196.232.55:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226707/1.m3u8
陕西卫视,https://live.metshop.top/hbgd.php?id=shxws_1000
陕西卫视,http://stream.snrtv.com/sxbc-star-frHPQ1.m3u8
陕西卫视,http://222.71.90.218:8888/newlive/live/hls/45/live.m3u8
陕西卫视,http://jltpc.x3322.net:9901/tsfile/live/0136_1.m3u8?key=txiptv
陕西卫视,http://222.175.159.226:808/hls/202365/index.m3u8

青海卫视,http://120.196.232.47:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226696/1.m3u8
青海卫视,https://live.metshop.top/hbgd.php?id=qhws_1000
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=60bd1dc11700795517
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://222.71.90.218:8888/newlive/live/hls/43/live.m3u8
青海卫视,http://222.175.159.226:808/hls/202370/index.m3u8

甘肃卫视,http://120.196.232.47:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226662/1.m3u8
甘肃卫视,https://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000
甘肃卫视,https://live.metshop.top/hbgd.php?id=gsws_1000
甘肃卫视,http://jltpc.x3322.net:9901/tsfile/live/0141_1.m3u8?key=txiptv
甘肃卫视,http://222.175.159.226:808/hls/202369/index.m3u8
甘肃卫视,http://hms2924nc1972666636.live.aikan.miguvideo.com/wh7f454c46tw1590536221_1219061924/envivo_v/2018/SD/gansu/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073740&ContentId=531261933&timezone=UTC&mtv_session=c42270b736c7f7ad784d63391d3520bc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=9de29b7faceedf77d9b5796d2c8448a3&咪咕

内蒙古卫视,http://120.196.232.39:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226685/1.m3u8
内蒙古卫视,https://live.metshop.top/hbgd.php?id=nmws_1000
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古卫视,http://222.175.159.226:808/hls/202366/index.m3u8
内蒙古卫视,http://hms2904nc1972666633.live.aikan.miguvideo.com/wh7f454c46tw1589932581_-415191449/envivo_w/2018/SD/neimeng/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=531261982&timezone=UTC&mtv_session=c9a5a27753539fa99cff7fe7b0773863&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f9d2e1fadbae161e8f9ee1c06f4b85df&咪咕

延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8

新疆卫视,http://120.196.232.37:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226700/1.m3u8
新疆卫视,https://live.metshop.top/hbgd.php?id=xjws_1000
新疆卫视,http://222.175.159.226:808/hls/202368/index.m3u8

凤凰资讯,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/2300.m3u8
凤凰资讯,http://210.210.155.37/session/dcc9ad90-8a73-11ee-915e-a9b0867b9d9e/uq2663/h/h157/index2.m3u8
凤凰资讯,http://php.17186.eu.org/phtv/fhzw.m3u8
凤凰资讯,http://111.20.40.166:80/PLTV/88888893/224/3221226546/index.m3u8
凤凰资讯,http://r.jdshipin.com/cCCzW


电影轮播,#genre#
电影1,http://tx-screenshots.flv.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.flv?

电影2,http://tx-screenshots.flv.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.flv?

电影3,http://tx-screenshots.flv.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.flv?

电影4,https://live.metshop.top/huya/11342435
电影4,http://tx-screenshots.flv.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.flv?

电影5,http://tx-screenshots.flv.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.flv?

电影6,http://tx-screenshots.flv.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.flv?

电影7,https://live.metshop.top/douyu/10298856

电影8,https://live.metshop.top/huya/11352897

沈腾,https://live.metshop.top/huya/11601968


徐克电影,https://live.metshop.top/huya/11352909

周星驰1,http://maomao.kandiantv.cn/douyu1.php?id=122402
周星驰2,https://live.metshop.top/yy/1382736808

成龙电影,https://live.metshop.top/huya/11342386

漫威电影,https://live.metshop.top/yy/1354932402

国语译制,https://live.metshop.top/douyu/2436390




电视剧循播,#genre#
陈翔六点半,https://live.metshop.top/huya/11274154
吐槽大会,https://live.metshop.top/douyu/9236042
爱情公寓,https://live.metshop.top/huya/11336726
家有儿女,https://live.metshop.top/huya/11352872
武林外传,https://live.metshop.top/yy/1353852605
武林外传,https://live.metshop.top/yy/1394000563
龙门镖局,https://live.metshop.top/huya/11352874
龙门镖局,https://epg.112114.xyz/huya/11352874
赵本山小品,https://live.metshop.top/yy/1382683959
倚天屠龙记,https://live.metshop.top/yy/1449856066
倚天屠龙记,https://live.metshop.top/yy/1354755003
倚天屠龙记TVB,https://live.metshop.top/huya/23734246
天龙八部,https://live.metshop.top/yy/1351814644
天龙八部,https://live.metshop.top/yy/28996058
天龙八部,https://live.metshop.top/huya/23903123
神雕侠侣,https://live.metshop.top/yy/1382704651
封神榜TVB,https://live.metshop.top/huya/23749096
封神榜TVB,https://live.metshop.top/huya/29465849
周杰伦MV,https://live.metshop.top/douyu/7537296
海贼王,https://live.metshop.top/huya/16913382
海贼王,https://epg.112114.xyz/huya/16913382

历年春晚,#genre#
春晚1983,https://vd2.bdstatic.com/mda-nmgf0aiczefpbjyv/360p/h264/1671273368681637465/mda-nmgf0aiczefpbjyv.mp4
春晚1983,https://mpvideo.qpic.cn/0b78jyaamaaaraagrnfssvpvatwdazhaabqa.f10003.mp4?dis_k=63c17e8090dbf31d017f6878ef9962d9&dis_t=1701226094&play_scene=10120&auth_info=WJnjx8gkdn1Y9LW0nH9XSgZ7aD5KHj5iS3lrMwY6Z0d+HVFzJSorEjomPlBsXUBwDA==&auth_key=cb51c71d970ee23f7da0f2c3a9fdcdf7&vid=wxv_1609556034526740489&format_id=10003&support_redirect=0&mmversion=false
春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
春晚1984,https://mpvideo.qpic.cn/0bf2gic3eaaf7qanzuvxfjpvkmwdwizalmqa.f10003.mp4?dis_k=e435a39a3d3b3644c629ffe4f20f5679&dis_t=1701226127&play_scene=10120&auth_info=cKLrlIBZMTVpqqKPrQxfYG8HKm04SEA/alc3YHpOajhWM0lUYVVsWgt4KWtdLkhaZQ==&auth_key=19b62d6f7d97c43e3c28628251f99ca9&vid=wxv_1609556168945795076&format_id=10003&support_redirect=0&mmversion=false
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
春晚1985,https://mpvideo.qpic.cn/0b78nyaamaaaxmagq55ssfpva3wdazxaabqa.f10003.mp4?dis_k=016263fbf71e91b0b77159c2e2956b14&dis_t=1701226146&play_scene=10120&auth_info=Cvr4h+UeTlxml+2LuVomFUFiZxNkHAl1OFxSEmhyMlMsSEJvFBETMwRFZm9JeDEvSw==&auth_key=d5ad8373e143de0b23c21825da87943e&vid=wxv_1609556283651620865&format_id=10003&support_redirect=0&mmversion=false
春晚1986,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8
